"","id","gender","heightmetre","trainingProgram","programAnnualCost","lastfitnessscore","date","Weight","BMI","CaloriesIn","CaloriesBurned","Steps","DistanceMiles","Floors","MinutesLightlyActive","MinutesFairlyActive","MinutesVeryActive","ActivityCalories","MinutesAsleep","MinutesAwake","TimeinBed","MinutesREMSleep","MinutesLightSleep","MinutesDeepSleep","WaterConsumedOz","RestingHeartBpm","MaxHeartBpm","MinHeartBpm","AvgHeartBpm","ActivityMinutes","TimesStepsCompleteHr"
"2378",106,"m",1.58,"program2",600,650,"6/8/2017",151,20,1711,2948,5768,5,49,52,62,89,1463,263,47,126,60,63,15,24,72,145,72,106,167,6
"2379",106,"m",1.58,"program2",600,650,"9/23/2017",123,25,1337,2603,4537,8,3,46,23,40,1064,269,20,446,119,178,65,67,79,119,86,110,120,11
"2380",106,"m",1.58,"program2",600,650,"6/30/2017",236,29,1183,1435,1246,6,47,35,47,26,719,242,64,243,50,60,80,29,84,116,74,98,105,3
"2381",106,"m",1.58,"program2",600,650,"10/16/2017",263,29,1216,1864,1536,5,44,80,52,68,1129,269,55,145,39,249,24,48,81,101,83,79,42,10
"2382",106,"m",1.58,"program2",600,650,"12/9/2017",138,19,1065,1796,8763,2,16,72,52,93,1420,253,47,270,52,300,86,8,70,114,97,101,163,11
"2383",106,"m",1.58,"program2",600,650,"12/22/2017",102,24,1876,1335,1890,7,50,96,93,43,525,141,61,320,99,206,51,76,71,86,75,111,153,7
"2384",106,"m",1.58,"program2",600,650,"5/3/2017",131,15,1561,2052,1015,9,46,61,87,33,1008,452,97,216,115,137,62,67,93,188,100,78,116,1
"2385",106,"m",1.58,"program2",600,650,"10/7/2017",114,23,1494,2208,8926,3,1,17,26,37,1384,412,54,181,86,105,38,77,85,95,84,89,100,2
"2386",106,"m",1.58,"program2",600,650,"6/15/2017",136,18,1708,2579,7397,9,1,73,16,81,214,337,60,249,21,145,44,16,79,72,97,80,138,8
"2387",106,"m",1.58,"program2",600,650,"6/21/2017",297,21,1294,2970,1028,3,42,50,96,42,1194,284,22,126,6,136,102,33,90,128,95,101,175,6
"2388",106,"m",1.58,"program2",600,650,"2/10/2017",235,17,1631,2773,3806,5,12,29,66,3,1289,274,49,57,48,86,79,71,90,177,91,71,97,7
"2389",106,"m",1.58,"program2",600,650,"3/18/2017",255,26,1974,1621,6746,5,38,65,89,67,956,473,103,354,91,175,62,27,98,146,72,82,46,2
"2390",106,"m",1.58,"program2",600,650,"6/24/2017",288,17,1324,2866,2148,8,3,13,77,23,737,450,72,403,14,14,55,53,81,125,82,77,127,12
"2391",106,"m",1.58,"program2",600,650,"11/26/2017",188,17,1409,1283,4005,1,25,80,83,99,173,140,97,76,29,112,87,54,97,199,78,91,144,9
"2392",106,"m",1.58,"program2",600,650,"9/1/2017",110,16,1494,1816,1605,6,27,68,67,21,536,238,19,396,99,127,43,8,92,134,82,87,141,7
"2393",106,"m",1.58,"program2",600,650,"2/17/2017",196,18,1033,1199,7195,10,31,58,29,58,1461,344,113,16,19,201,11,49,77,98,100,116,120,5
"2394",106,"m",1.58,"program2",600,650,"10/26/2017",123,20,1621,2083,1907,10,49,25,23,45,973,469,60,168,15,30,100,17,84,143,97,89,31,12
"2395",106,"m",1.58,"program2",600,650,"3/19/2017",175,29,1595,2714,1292,5,44,19,19,26,281,390,37,382,120,14,13,22,70,188,71,95,38,8
"2396",106,"m",1.58,"program2",600,650,"4/16/2017",168,15,1371,1050,3891,1,3,71,66,3,665,358,102,102,11,145,39,11,100,186,74,99,30,3
"2397",106,"m",1.58,"program2",600,650,"7/18/2017",208,27,1469,2205,3120,6,26,79,71,98,1486,287,96,343,22,139,50,24,86,120,94,76,180,1
"2398",106,"m",1.58,"program2",600,650,"11/29/2017",230,28,1921,2357,7378,4,8,79,71,69,290,278,32,134,12,152,34,10,96,115,92,73,45,9
"2399",106,"m",1.58,"program2",600,650,"2/4/2017",118,23,1170,1797,4587,10,18,47,67,64,1449,328,95,164,86,258,119,47,86,173,85,82,64,9
"2400",106,"m",1.58,"program2",600,650,"10/1/2017",165,28,1521,2686,5504,3,34,99,88,71,861,361,39,253,78,33,86,65,89,144,83,73,56,1
"2401",106,"m",1.58,"program2",600,650,"12/16/2017",226,30,1451,1738,2461,4,46,17,34,77,1470,412,56,173,46,156,19,34,89,112,75,99,61,2
"2402",106,"m",1.58,"program2",600,650,"11/3/2017",224,22,1539,2212,4967,7,45,9,6,46,1474,369,8,113,13,183,45,9,97,176,87,109,145,11
"2403",106,"m",1.58,"program2",600,650,"6/2/2017",243,22,1908,1714,4626,1,50,49,27,51,267,334,77,462,34,82,97,65,70,150,98,88,48,8
"2404",106,"m",1.58,"program2",600,650,"3/29/2017",225,27,1122,1625,7880,2,46,33,20,70,294,336,80,134,89,131,81,51,88,169,72,103,156,7
"2405",106,"m",1.58,"program2",600,650,"1/8/2017",167,23,1984,1658,867,10,41,14,32,47,554,180,103,279,36,49,113,13,89,84,70,90,95,9
"2406",106,"m",1.58,"program2",600,650,"6/11/2017",126,20,1293,1684,3086,1,10,30,77,81,478,140,34,227,83,17,107,18,83,193,100,93,83,4
"2407",106,"m",1.58,"program2",600,650,"2/18/2017",273,26,1369,2809,4371,5,43,64,79,65,631,245,22,132,34,157,116,12,72,154,83,101,38,10
"2408",106,"m",1.58,"program2",600,650,"6/26/2017",261,15,1608,2945,74,7,39,77,52,86,1407,323,6,221,66,280,102,13,85,92,85,119,46,5
"2409",106,"m",1.58,"program2",600,650,"10/10/2017",264,20,1316,2776,6203,2,41,32,8,4,1132,412,78,453,24,190,117,31,71,99,96,91,107,3
"2410",106,"m",1.58,"program2",600,650,"9/7/2017",187,23,1010,1252,5011,7,37,26,41,41,307,328,22,192,9,220,27,49,83,98,72,95,173,5
"2411",106,"m",1.58,"program2",600,650,"6/2/2017",237,22,1081,2125,5674,10,33,29,78,70,744,191,15,413,100,143,61,74,99,111,83,112,71,6
"2412",106,"m",1.58,"program2",600,650,"5/7/2017",266,16,1692,1253,3053,5,43,98,29,85,583,405,27,154,106,265,82,75,71,178,94,77,47,4
"2413",106,"m",1.58,"program2",600,650,"4/21/2017",253,20,1874,1502,6241,4,20,47,27,93,792,452,113,96,95,117,74,31,97,137,75,99,33,6
"2414",106,"m",1.58,"program2",600,650,"6/5/2017",266,17,1639,1181,8220,2,47,21,65,19,1017,368,61,299,51,171,43,26,84,92,80,103,58,2
"2415",106,"m",1.58,"program2",600,650,"8/1/2017",272,18,1403,1245,8865,1,11,72,27,95,854,146,75,190,11,120,117,40,92,94,90,115,159,12
"2416",106,"m",1.58,"program2",600,650,"6/22/2017",200,25,1687,1823,704,4,25,30,99,24,280,217,31,477,15,117,86,22,70,132,74,94,156,9
"2417",106,"m",1.58,"program2",600,650,"8/11/2017",141,17,1535,1435,7927,3,4,82,70,82,1003,138,17,290,16,76,34,73,87,125,96,111,91,3
"2418",106,"m",1.58,"program2",600,650,"11/9/2017",213,27,1358,2150,623,2,31,99,15,7,883,474,110,266,102,116,48,43,100,186,72,71,175,10
"2419",106,"m",1.58,"program2",600,650,"1/2/2017",202,25,1654,2134,9031,2,35,80,2,34,1139,277,114,144,42,91,51,21,85,180,96,97,170,8
"2420",106,"m",1.58,"program2",600,650,"8/23/2017",130,27,1752,1364,4832,8,22,43,38,38,503,428,69,389,71,233,33,17,74,89,74,90,178,1
"2421",106,"m",1.58,"program2",600,650,"5/3/2017",112,26,1848,2755,4012,1,24,73,5,14,137,275,89,123,98,17,24,16,79,145,89,83,168,3
"2422",106,"m",1.58,"program2",600,650,"1/17/2017",148,15,1043,2449,9726,6,27,94,47,65,1230,168,26,296,70,138,52,18,88,79,77,89,69,11
"2423",106,"m",1.58,"program2",600,650,"6/6/2017",278,29,1320,2102,1185,5,35,1,56,87,1375,250,25,376,34,226,110,23,80,186,80,89,169,9
"2424",106,"m",1.58,"program2",600,650,"12/9/2017",240,15,1799,2240,5755,3,24,100,96,52,162,358,87,295,79,148,104,22,82,142,93,87,63,6
"2425",106,"m",1.58,"program2",600,650,"6/2/2017",163,18,1276,2779,2044,1,46,82,56,71,230,321,16,360,110,243,14,69,100,86,92,92,67,11
"2426",106,"m",1.58,"program2",600,650,"8/25/2017",267,21,1431,2040,426,7,44,9,87,10,788,385,35,19,95,233,69,16,86,134,77,101,50,4
"2427",106,"m",1.58,"program2",600,650,"3/10/2017",229,25,1740,1535,4283,10,41,80,13,90,844,304,99,283,87,23,12,37,90,196,81,101,58,3
"2428",106,"m",1.58,"program2",600,650,"11/15/2017",172,15,1768,2193,6889,8,33,72,46,93,829,401,72,6,60,266,56,32,97,156,89,110,142,2
"2429",106,"m",1.58,"program2",600,650,"4/21/2017",230,29,1393,2234,9479,8,8,56,98,68,448,454,56,69,112,236,99,67,72,158,89,114,53,4
"2430",106,"m",1.58,"program2",600,650,"12/17/2017",183,20,1660,1485,6145,9,35,13,99,8,820,340,19,164,90,14,19,57,82,109,96,109,54,12
"2431",106,"m",1.58,"program2",600,650,"7/16/2017",121,17,1152,1427,4630,9,47,95,69,73,1472,451,109,208,33,186,85,50,94,183,87,76,122,2
"2432",106,"m",1.58,"program2",600,650,"6/12/2017",249,22,1191,2241,6468,8,25,57,45,98,239,148,17,20,77,89,14,57,71,99,98,90,77,8
"2433",106,"m",1.58,"program2",600,650,"12/4/2017",114,27,1374,1628,5627,1,5,72,34,7,922,172,95,151,18,75,54,64,70,101,79,79,57,7
"2434",106,"m",1.58,"program2",600,650,"3/17/2017",136,18,1991,2383,2671,9,10,24,73,50,1395,350,22,476,105,71,69,58,93,84,98,89,150,11
"2435",106,"m",1.58,"program2",600,650,"1/4/2017",264,18,1799,2992,6088,9,50,32,68,40,816,172,96,361,101,288,94,28,82,92,98,79,98,12
"2436",106,"m",1.58,"program2",600,650,"12/22/2017",141,22,1436,1276,6871,7,35,55,31,89,105,310,41,48,19,120,11,19,92,87,100,97,102,2
"2437",106,"m",1.58,"program2",600,650,"4/27/2017",296,16,1150,2588,4054,3,22,64,38,88,259,145,51,131,30,110,7,27,86,190,97,92,146,10
"2438",106,"m",1.58,"program2",600,650,"6/27/2017",106,27,1330,1573,1328,7,23,40,63,35,101,365,30,404,95,126,110,73,70,172,82,111,169,12
"2439",106,"m",1.58,"program2",600,650,"8/28/2017",132,26,1827,1657,3119,4,21,51,53,36,358,135,92,372,104,271,68,58,71,82,79,75,30,5
"2440",106,"m",1.58,"program2",600,650,"9/15/2017",173,17,1259,1611,6931,5,42,35,42,78,647,352,8,414,98,111,110,63,93,115,73,89,52,9
"2441",106,"m",1.58,"program2",600,650,"9/10/2017",160,29,1218,1244,8326,3,15,16,40,66,1473,449,83,451,84,55,11,53,92,148,80,115,109,2
"2442",106,"m",1.58,"program2",600,650,"3/16/2017",254,23,1222,1174,5816,7,41,88,11,36,623,366,11,386,67,226,116,12,98,138,99,71,137,3
"2443",106,"m",1.58,"program2",600,650,"6/17/2017",121,20,1603,2605,3735,4,37,27,1,98,836,220,31,120,102,109,16,41,70,165,88,116,117,8
"2444",106,"m",1.58,"program2",600,650,"5/20/2017",283,15,1291,2617,7862,6,14,8,7,89,1133,286,76,58,111,44,91,10,76,72,80,101,159,11
"2445",106,"m",1.58,"program2",600,650,"3/6/2017",239,24,1724,1197,7108,2,12,40,78,69,1438,124,11,36,83,19,40,17,80,173,88,78,108,11
"2446",106,"m",1.58,"program2",600,650,"11/6/2017",284,28,1467,2444,2909,7,36,38,22,99,304,298,88,102,28,174,73,12,73,159,79,99,69,5
"2447",106,"m",1.58,"program2",600,650,"4/23/2017",268,29,1984,1562,7966,4,34,8,68,30,593,334,39,312,59,113,12,13,79,193,76,99,41,3
"2448",106,"m",1.58,"program2",600,650,"10/5/2017",174,16,1565,1949,7249,4,1,53,62,84,836,448,93,468,62,287,74,10,98,190,86,94,115,6
"2449",106,"m",1.58,"program2",600,650,"9/11/2017",226,30,1407,2424,7430,1,18,2,61,59,740,383,32,100,28,165,53,36,71,89,74,102,80,11
"2450",106,"m",1.58,"program2",600,650,"3/18/2017",110,22,1265,1619,4040,10,12,49,66,41,152,202,23,76,98,110,103,27,85,112,96,116,149,8
"2451",106,"m",1.58,"program2",600,650,"2/22/2017",235,24,1165,1260,2234,7,28,61,45,19,441,334,53,130,27,70,70,15,99,167,75,80,91,9
"2452",106,"m",1.58,"program2",600,650,"9/18/2017",281,18,1629,1335,4268,9,50,8,18,99,703,442,12,403,7,225,38,42,89,136,99,88,47,3
"2453",106,"m",1.58,"program2",600,650,"6/30/2017",187,25,1013,2122,266,5,31,51,62,71,1468,129,47,128,107,251,79,25,85,198,70,79,53,4
"2454",106,"m",1.58,"program2",600,650,"8/6/2017",156,26,1176,1638,2877,6,46,72,72,7,791,274,20,91,44,6,100,28,94,195,86,101,147,1
"2455",106,"m",1.58,"program2",600,650,"1/2/2017",262,17,1192,2005,1490,1,49,2,100,97,1196,409,58,294,28,109,100,31,97,80,70,108,98,1
"2456",106,"m",1.58,"program2",600,650,"11/5/2017",127,26,1980,1958,9706,6,34,30,35,11,946,185,51,66,90,282,82,31,93,113,88,85,165,12
"2457",106,"m",1.58,"program2",600,650,"8/22/2017",220,28,1519,2864,3746,7,37,38,53,57,642,196,116,466,36,261,38,33,95,115,71,107,116,2
"2458",106,"m",1.58,"program2",600,650,"6/5/2017",211,29,1779,2352,478,4,4,13,48,88,1186,461,43,167,94,109,88,42,82,170,96,118,105,10
"2459",106,"m",1.58,"program2",600,650,"11/18/2017",130,15,1655,1619,7045,6,15,18,38,19,934,343,18,355,67,242,105,61,96,143,79,92,116,3
"2460",106,"m",1.58,"program2",600,650,"5/24/2017",210,20,1756,1468,2618,5,2,81,72,60,1498,311,54,461,36,211,105,44,94,132,93,71,41,9
"2461",106,"m",1.58,"program2",600,650,"12/25/2017",137,20,1411,1385,369,1,4,74,15,81,1331,279,80,411,32,75,97,65,89,164,74,97,152,7
"2462",106,"m",1.58,"program2",600,650,"6/12/2017",288,30,1246,1455,2071,9,21,52,37,80,308,254,115,339,72,244,77,60,82,179,99,86,30,10
"2463",106,"m",1.58,"program2",600,650,"9/23/2017",161,16,1946,2687,3534,5,38,19,31,35,1300,448,44,100,62,125,76,64,70,195,81,83,59,3
"2464",106,"m",1.58,"program2",600,650,"1/12/2017",172,20,1021,2738,396,3,11,62,96,38,384,432,92,454,63,69,101,50,99,79,88,96,48,8
"2465",106,"m",1.58,"program2",600,650,"3/30/2017",178,16,1422,2564,2839,5,11,90,26,24,1393,425,30,391,115,204,50,14,73,188,97,82,162,10
"2466",106,"m",1.58,"program2",600,650,"3/22/2017",117,23,1696,1112,4268,8,41,41,96,52,746,412,20,342,70,184,103,18,92,194,71,86,32,1
"2467",106,"m",1.58,"program2",600,650,"8/23/2017",258,26,1903,2779,2289,5,12,52,68,59,1072,239,90,447,91,202,31,22,80,177,94,111,163,8
"2468",106,"m",1.58,"program2",600,650,"3/2/2017",199,19,1118,2245,4479,5,37,39,88,9,1454,437,50,148,52,179,102,31,91,144,90,108,144,8
"2469",106,"m",1.58,"program2",600,650,"7/3/2017",194,17,1062,1963,3184,5,2,28,82,3,769,122,93,229,70,241,35,46,90,85,83,110,72,9
"2470",106,"m",1.58,"program2",600,650,"2/22/2017",142,30,1731,1104,9393,5,28,79,77,14,1450,339,85,121,101,288,14,14,87,145,78,100,54,12
"2471",106,"m",1.58,"program2",600,650,"3/20/2017",296,29,1476,1053,5339,4,46,84,48,2,175,209,14,334,13,127,97,14,86,188,93,110,167,8
"2472",106,"m",1.58,"program2",600,650,"2/2/2017",204,19,1306,1062,1644,6,42,94,55,27,870,479,70,292,34,67,20,26,98,188,100,84,147,10
"2473",106,"m",1.58,"program2",600,650,"7/14/2017",158,27,1951,2325,8285,9,48,69,81,91,1077,311,80,29,57,270,20,17,89,74,74,113,44,3
"2474",106,"m",1.58,"program2",600,650,"1/13/2017",183,30,1466,1127,5400,10,7,36,84,71,596,383,54,108,85,106,94,13,78,183,79,88,179,1
"2475",106,"m",1.58,"program2",600,650,"8/29/2017",183,21,1037,1496,2046,5,33,50,82,73,754,475,12,261,26,75,80,78,87,120,70,88,88,10
"2476",106,"m",1.58,"program2",600,650,"1/13/2017",171,20,1200,1750,8678,9,47,10,68,15,1039,170,10,397,112,67,46,74,78,111,75,108,108,7
"2477",106,"m",1.58,"program2",600,650,"1/14/2017",116,29,1613,2538,8840,6,4,56,18,8,1429,308,116,337,108,55,36,65,89,143,73,86,140,2
"2478",106,"m",1.58,"program2",600,650,"7/12/2017",195,19,1970,1012,3544,10,47,19,25,1,674,143,86,250,69,214,69,16,88,144,71,104,49,8
"2479",106,"m",1.58,"program2",600,650,"2/20/2017",208,16,1413,1868,326,1,32,49,67,18,399,367,23,9,20,94,78,72,81,186,76,71,73,3
"2480",106,"m",1.58,"program2",600,650,"6/16/2017",110,26,1720,1772,2506,6,43,23,46,52,993,222,103,229,26,153,107,32,84,109,93,76,126,2
"2481",106,"m",1.58,"program2",600,650,"1/23/2017",178,21,1145,1816,7705,5,20,42,92,9,1241,201,31,450,62,99,106,53,86,172,87,75,165,5
"2482",106,"m",1.58,"program2",600,650,"9/21/2017",175,28,1757,1364,2732,10,11,30,16,17,596,319,21,207,85,287,105,78,99,182,70,97,124,2
"2483",106,"m",1.58,"program2",600,650,"3/27/2017",148,18,1748,2535,6660,7,1,75,13,53,261,390,93,353,70,11,10,55,91,122,98,99,130,7
"2484",106,"m",1.58,"program2",600,650,"4/20/2017",204,29,1381,1391,8697,9,20,99,29,16,672,211,111,297,113,41,49,50,79,124,73,119,32,4
"2485",106,"m",1.58,"program2",600,650,"10/5/2017",123,27,1924,1925,1842,7,20,25,21,45,402,368,41,99,90,247,51,45,87,137,75,81,45,6
"2486",106,"m",1.58,"program2",600,650,"11/24/2017",207,28,1884,2474,633,9,31,13,15,85,1175,261,98,445,103,167,40,28,94,164,72,84,133,1
"2487",106,"m",1.58,"program2",600,650,"3/3/2017",297,30,1192,1781,3798,5,50,62,30,75,1387,216,22,364,21,262,19,31,82,180,90,74,92,10
"2488",106,"m",1.58,"program2",600,650,"6/28/2017",259,27,1288,2565,1246,8,30,68,7,47,183,423,32,38,106,150,18,47,79,179,76,110,179,7
"2489",106,"m",1.58,"program2",600,650,"2/18/2017",278,29,1800,1794,2929,8,40,11,65,71,1130,213,60,458,66,128,100,79,91,199,76,112,55,2
"2490",106,"m",1.58,"program2",600,650,"6/11/2017",155,29,1323,2087,2628,1,26,57,19,65,1361,127,96,145,55,173,49,15,84,104,81,71,136,3
"2491",106,"m",1.58,"program2",600,650,"1/20/2017",276,19,1370,2196,7486,10,31,56,55,72,1055,175,79,202,104,34,78,56,70,199,85,117,177,1
"2492",106,"m",1.58,"program2",600,650,"5/14/2017",152,21,1895,2277,3894,6,32,67,26,17,577,346,30,425,87,214,102,22,92,171,86,109,76,12
"2493",106,"m",1.58,"program2",600,650,"12/7/2017",118,15,1424,1228,8823,4,1,11,79,22,549,336,118,444,12,247,102,30,90,82,86,87,108,3
"2494",106,"m",1.58,"program2",600,650,"7/13/2017",128,24,1579,1751,954,6,18,30,70,32,936,152,32,226,15,146,8,44,93,189,86,73,71,1
"2495",106,"m",1.58,"program2",600,650,"8/8/2017",136,26,1461,2310,6417,9,25,49,4,16,998,326,18,197,34,213,95,37,93,109,85,117,74,1
"2496",106,"m",1.58,"program2",600,650,"11/1/2017",130,17,1529,2425,4803,3,31,24,94,26,478,361,41,177,101,98,19,45,100,122,81,73,43,2
"2497",106,"m",1.58,"program2",600,650,"10/23/2017",284,22,1548,2145,7835,6,2,18,38,3,139,319,95,367,108,216,57,40,78,104,94,77,117,8
"2498",106,"m",1.58,"program2",600,650,"2/1/2017",267,29,1271,2297,2428,2,46,41,62,27,699,426,28,311,102,66,62,13,75,130,81,91,45,6
"2499",106,"m",1.58,"program2",600,650,"9/20/2017",210,24,1007,2870,7041,10,40,71,18,40,1355,342,97,69,38,169,15,13,98,105,99,83,167,3
"2500",106,"m",1.58,"program2",600,650,"8/3/2017",252,19,1941,2897,1992,7,12,87,3,91,1423,296,14,386,84,58,103,47,82,143,83,74,95,5
"2501",106,"m",1.58,"program2",600,650,"6/3/2017",257,19,1043,2659,1424,8,48,33,12,75,476,254,111,362,54,243,8,32,98,95,98,90,89,3
"2502",106,"m",1.58,"program2",600,650,"1/12/2017",146,26,1905,1352,9587,1,19,88,53,2,1218,198,12,261,17,84,22,54,79,181,96,74,160,9
"2503",106,"m",1.58,"program2",600,650,"10/12/2017",258,26,1179,2155,3126,1,37,87,61,89,1470,421,13,142,96,285,37,80,92,108,86,107,65,10
"2504",106,"m",1.58,"program2",600,650,"5/26/2017",179,17,1542,1518,9219,8,13,24,42,94,220,416,95,42,47,198,13,15,79,127,70,100,91,11
"2505",106,"m",1.58,"program2",600,650,"1/2/2017",207,16,1808,2819,3831,7,6,99,57,42,1255,149,108,345,37,282,91,23,90,103,81,77,67,2
"2506",106,"m",1.58,"program2",600,650,"6/7/2017",260,29,1944,2589,673,5,25,81,58,75,565,307,7,175,26,180,112,26,80,79,70,95,119,4
"2507",106,"m",1.58,"program2",600,650,"7/1/2017",222,21,1950,2738,5005,4,23,68,47,89,955,266,26,159,72,221,25,23,93,181,84,115,161,9
"2508",106,"m",1.58,"program2",600,650,"2/24/2017",198,20,1608,1811,6781,8,50,98,66,53,459,387,74,14,76,115,87,64,70,149,71,115,119,10
"2509",106,"m",1.58,"program2",600,650,"9/22/2017",159,23,1762,2104,1361,2,4,100,65,69,579,392,84,284,50,294,71,71,89,166,84,111,119,9
"2510",106,"m",1.58,"program2",600,650,"10/15/2017",140,15,1339,2119,2318,8,47,99,85,24,160,237,55,127,28,239,119,38,97,157,88,118,53,12
"2511",106,"m",1.58,"program2",600,650,"3/17/2017",136,28,1502,2475,8418,4,18,65,51,14,1305,392,112,331,55,118,95,52,76,91,88,117,87,1
"2512",106,"m",1.58,"program2",600,650,"5/14/2017",114,30,1710,1004,4743,10,40,79,80,48,298,221,46,344,80,80,26,40,87,127,95,114,129,1
"2513",106,"m",1.58,"program2",600,650,"4/20/2017",233,15,1785,2242,2474,1,15,99,17,33,1176,362,89,334,108,181,97,32,92,105,97,77,83,1
"2514",106,"m",1.58,"program2",600,650,"10/7/2017",163,16,1067,2118,7354,9,22,35,49,68,570,434,98,120,98,179,18,73,88,76,88,80,69,9
"2515",106,"m",1.58,"program2",600,650,"3/31/2017",103,27,1304,1601,2355,3,42,30,23,12,489,319,30,256,38,53,55,78,96,116,79,107,42,1
"2516",106,"m",1.58,"program2",600,650,"7/22/2017",299,16,1342,1133,6635,1,44,46,100,82,1335,162,83,57,42,204,92,53,70,73,98,108,131,9
"2517",106,"m",1.58,"program2",600,650,"9/11/2017",161,28,1651,2414,2119,9,21,66,77,92,813,429,86,369,38,277,103,61,86,194,83,91,53,1
"2518",106,"m",1.58,"program2",600,650,"4/9/2017",116,16,1040,1510,8403,6,14,52,43,73,1204,363,86,346,39,255,111,64,78,124,95,105,30,11
"2519",106,"m",1.58,"program2",600,650,"1/19/2017",296,23,1569,2104,3163,1,36,78,95,59,1393,454,12,234,70,126,41,49,92,140,79,110,161,2
"2520",106,"m",1.58,"program2",600,650,"4/8/2017",184,29,1677,2333,5983,9,19,62,79,62,401,304,16,357,110,72,96,23,87,72,81,85,116,7
"2521",106,"m",1.58,"program2",600,650,"5/13/2017",143,30,1993,2330,8659,8,31,8,58,39,934,384,17,301,118,32,68,9,85,117,72,86,92,6
"2522",106,"m",1.58,"program2",600,650,"11/6/2017",212,18,1847,1637,5896,8,15,52,74,52,658,469,38,303,52,286,109,40,78,108,75,111,171,7
"2523",106,"m",1.58,"program2",600,650,"7/16/2017",120,23,1317,2045,8097,3,23,55,2,51,616,416,35,207,58,63,118,17,78,118,98,85,37,11
"2524",106,"m",1.58,"program2",600,650,"12/22/2017",147,20,1127,2024,8939,4,22,34,61,23,572,183,60,269,57,288,97,79,83,145,88,100,142,12
"2525",106,"m",1.58,"program2",600,650,"10/12/2017",151,20,1872,1833,6912,8,16,22,42,45,1481,441,23,364,26,132,7,19,77,77,80,79,125,2
"2526",106,"m",1.58,"program2",600,650,"7/9/2017",233,15,1883,2837,9506,7,23,94,88,89,1017,414,90,152,100,44,107,43,72,76,73,99,153,3
"2527",106,"m",1.58,"program2",600,650,"3/23/2017",141,22,1084,1438,1541,5,9,29,78,23,1013,261,35,75,71,10,46,42,92,133,81,100,47,11
"2528",106,"m",1.58,"program2",600,650,"8/1/2017",212,16,1116,2020,6455,9,11,63,10,99,948,165,99,132,53,158,39,69,80,134,78,97,53,2
"2529",106,"m",1.58,"program2",600,650,"3/4/2017",248,18,1634,2262,2948,7,45,67,58,27,136,311,102,330,82,165,89,74,92,86,100,81,120,8
"2530",106,"m",1.58,"program2",600,650,"8/15/2017",277,26,1651,2873,253,9,21,70,65,46,1435,133,100,261,102,159,97,57,83,155,87,89,136,8
"2531",106,"m",1.58,"program2",600,650,"5/16/2017",229,23,1583,1606,9779,1,36,13,97,98,540,315,59,318,15,198,20,11,82,82,87,99,61,12
"2532",106,"m",1.58,"program2",600,650,"1/14/2017",127,21,1056,2491,9798,3,48,39,94,64,415,290,119,352,90,134,119,41,100,169,75,80,41,2
"2533",106,"m",1.58,"program2",600,650,"1/16/2017",271,26,1947,1644,4220,1,37,46,61,98,287,131,72,458,67,68,51,72,83,151,89,71,107,9
"2534",106,"m",1.58,"program2",600,650,"10/2/2017",194,26,1838,2832,179,8,13,8,75,75,218,325,71,54,47,102,19,17,86,103,97,79,62,4
"2535",106,"m",1.58,"program2",600,650,"8/27/2017",171,16,1470,1805,7929,6,30,94,30,92,879,288,54,156,114,111,108,20,82,175,97,112,158,4
"2536",106,"m",1.58,"program2",600,650,"8/28/2017",182,21,1579,2518,6555,1,39,92,29,3,872,203,6,450,116,72,86,48,81,77,71,73,105,10
"2537",106,"m",1.58,"program2",600,650,"10/14/2017",197,17,1365,1376,2191,4,27,7,41,30,1230,462,57,278,91,154,67,33,79,92,91,71,180,2
"2538",106,"m",1.58,"program2",600,650,"1/30/2017",217,19,1478,2773,3724,10,26,88,2,1,404,328,90,65,102,150,78,61,94,96,88,118,66,1
"2539",106,"m",1.58,"program2",600,650,"10/2/2017",187,28,1678,2339,5107,5,34,74,89,72,952,476,47,286,118,48,64,46,80,197,84,93,135,3
"2540",106,"m",1.58,"program2",600,650,"12/1/2017",205,27,1543,2023,2842,9,26,89,1,2,167,339,50,447,51,110,39,23,74,182,89,77,124,11
